folder,file,album,artist,title
"../music/sufiyumSujatayum","Zia Ul Haq (M. Jayachandran) [Midhun Ashok, Unni Elayaraja, Santhosh Chandran] _ Azan The Light.mp3","sufiyum Sujatayum","Zia Ul Haq (M. Jayachandran) [Midhun Ashok, Unni Elayaraja, Santhosh Chandran]", "Azan The Light"
"../music/mom","Jonita Gandhi, Rianjali (AR Rahman) {Irshad Kamil,Rianjali} _ Raakh Baakhi.mp3","mom","Jonita Gandhi, Rianjali (AR Rahman) {Irshad Kamil,Rianjali}", "Raakh Baakhi"
"../music/mom","AR Rahman, Shashaa Tirupati (AR Rahman) {Irshad Kamil} _ O Sona Tere.mp3","mom","AR Rahman, Shashaa Tirupati (AR Rahman) {Irshad Kamil}", "O Sona Tere"
"../music/anupamRoy","Anupam Roy (Anupam Roy) {Anupam Roy} _ Teri Meri Baatein.mp3","anupam Roy","Anupam Roy (Anupam Roy) {Anupam Roy}", "Teri Meri Baatein"
"../music/anupamRoy","Anupam Roy _ Lokkhiti.mp3","anupam Roy","Anupam Roy", "Lokkhiti"
"../music/anupamRoy","Satyaki Banerjee, Babul Supriyo, Anupam Roy (Anupam Roy) {Lalon Fakir, Javed Akhtar, Anupam Roy}[Satyaki Banerjee, Rishabh Ray, Nabarun Bose, Kaustav Biswas, Sandipan Parial, Ratul Shankar, Rohan Roy] _ Moner Manush - Coke Studio India Season4.mp3","anupam Roy","Satyaki Banerjee, Babul Supriyo, Anupam Roy (Anupam Roy) {Lalon Fakir, Javed Akhtar, Anupam Roy}[Satyaki Banerjee, Rishabh Ray, Nabarun Bose, Kaustav Biswas, Sandipan Parial, Ratul Shankar, Rohan Roy]", "Moner Manush - Coke Studio India Season4"
"../music/anupamRoy","Anupam Roy _ Amar Shawhore.mp3","anupam Roy","Anupam Roy", "Amar Shawhore"
"../music/smiths","The Smiths _ This Charming Man (Official Music Video).mp3","smiths","The Smiths", "This Charming Man (Official Music Video)"
"../music/smiths","The Smiths _ Heaven Knows I'm Miserable Now.mp3","smiths","The Smiths", "Heaven Knows I'm Miserable Now"
"../music/smiths","The Smiths _ Asleep.mp3","smiths","The Smiths", "Asleep"
"../music/panchayat","Anurag Saikia _ Ek Akela Ped.mp3","panchayat","Anurag Saikia", "Ek Akela Ped"
"../music/panchayat","Anurag Saikia _ Chal Chala Chal.mp3","panchayat","Anurag Saikia", "Chal Chala Chal"
"../music/panchayat","Anurag Saikia _ Is Raat Ki Subah Nahi.mp3","panchayat","Anurag Saikia", "Is Raat Ki Subah Nahi"
"../music/panchayat","Anurag Saikia _ Anjaan Galiyaan.mp3","panchayat","Anurag Saikia", "Anjaan Galiyaan"
"../music/panchayat","Anurag Saikia _ Baat Us Raat Ki.mp3","panchayat","Anurag Saikia", "Baat Us Raat Ki"
"../music/panchayat","Anurag Saikia _ Aur Kitna Door.mp3","panchayat","Anurag Saikia", "Aur Kitna Door"
"../music/panchayat","Anurag Saikia _ Hiya Tho.mp3","panchayat","Anurag Saikia", "Hiya Tho"
"../music/ar","Shankar Mahadevan, Kavita Krishnamurthy (AR Rahman) {Majrooh Sultanpuri, Javed Akhtar} _ Kay Sera Sera.mp3","ar","Shankar Mahadevan, Kavita Krishnamurthy (AR Rahman) {Majrooh Sultanpuri, Javed Akhtar}", "Kay Sera Sera"
"../music/ar","Sonu Nigam (AR Rahman) {Gulzar} _ Saathiya.mp3","ar","Sonu Nigam (AR Rahman) {Gulzar}", "Saathiya"
"../music/ar","SP Balasubrahmanyam, Sujatha Mohan (AR Rahman) {PK Mishra} _ Roja Jaaneman.mp3","ar","SP Balasubrahmanyam, Sujatha Mohan (AR Rahman) {PK Mishra}", "Roja Jaaneman"
"../music/ar","AR Rahman _ Surabhi Theme.mp3","ar","AR Rahman", "Surabhi Theme"
"../music/ar","AR Rahman _ Naina Neer - Water.mp3","ar","AR Rahman", "Naina Neer - Water"
"../music/ar","Chinmayi (AR Rahman) _ Tere Bina.mp3","ar","Chinmayi (AR Rahman)", "Tere Bina"
"../music/ar","Mika Singh, Nakash Aziz (AR Rahman){Irshad Kamil} _ Heer toh Badi Sad Hai.mp3","ar","Mika Singh, Nakash Aziz (AR Rahman){Irshad Kamil}", "Heer toh Badi Sad Hai"
"../music/ar","Lata Mangeshkar, AR Rahman (AR Rahman) _ Lukka Chhupi.mp3","ar","Lata Mangeshkar, AR Rahman (AR Rahman)", "Lukka Chhupi"
"../music/ar","Vijay Prakash (AR Rahman) {Gulzar} _ Manmohini Morey.mp3","ar","Vijay Prakash (AR Rahman) {Gulzar}", "Manmohini Morey"
"../music/ar","Javed Ali (AR Rahman) {Javed Akhtar} _ Jashn-E-Bahaaraa.mp3","ar","Javed Ali (AR Rahman) {Javed Akhtar}", "Jashn-E-Bahaaraa"
"../music/ar","Raghav Mathur, Shilpa Rao (AR Rahman) {Gulzar} _ Ishq Shava.mp3","ar","Raghav Mathur, Shilpa Rao (AR Rahman) {Gulzar}", "Ishq Shava"
"../music/ar","Vijay Prakash, Mustafa (AR Rahman) {Gulzar} _ Beera Beera.mp3","ar","Vijay Prakash, Mustafa (AR Rahman) {Gulzar}", "Beera Beera"
"../music/ar","AR Rahman _ Desi Thoughts.mp3","ar","AR Rahman", "Desi Thoughts"
"../music/ar","Surjo Bhattacharya (AR Rahman) _ Dheem Ta Dare.mp3","ar","Surjo Bhattacharya (AR Rahman)", "Dheem Ta Dare"
"../music/ar","Rashid Ali (AR Rahman) {Abbas Tyrewala} _ Kabhi Kabhi Aditi.mp3","ar","Rashid Ali (AR Rahman) {Abbas Tyrewala}", "Kabhi Kabhi Aditi"
"../music/shankarJaikishan","Lata Mangeshkar (Shankar Jaikishan) {Shailendra} _ Ajeeb Dastan Hai Yeh.mp3","shankar Jaikishan","Lata Mangeshkar (Shankar Jaikishan) {Shailendra}", "Ajeeb Dastan Hai Yeh"
"../music/shankarJaikishan","Mukesh (Shankar Jaikishan) {Shailendra} _ Awara Hoon.mp3","shankar Jaikishan","Mukesh (Shankar Jaikishan) {Shailendra}", "Awara Hoon"
"../music/shankarJaikishan","Mukesh (Shankar Jaikishan) {Shailendra} _ Kisi Ki Muskurahaton Pe.mp3","shankar Jaikishan","Mukesh (Shankar Jaikishan) {Shailendra}", "Kisi Ki Muskurahaton Pe"
"../music/shankarJaikishan","Manna Dey (Shankar Jaikishan) {Shailendra} _ Chalat Musaafir.mp3","shankar Jaikishan","Manna Dey (Shankar Jaikishan) {Shailendra}", "Chalat Musaafir"
"../music/shankarJaikishan","Md Rafi (Shankar Jaikishan) {Hasrat Jaipuri _ Akle Akle Kahan Ja Rahe Ho.mp3","shankar Jaikishan","Md Rafi (Shankar Jaikishan) {Hasrat Jaipuri", "Akle Akle Kahan Ja Rahe Ho"
"../music/shankarJaikishan","Manna Dey, Lata Mangeshkar (Shankar Jaikishan) {Shailendra} _ Pyar Hua Iqrar Hua.mp3","shankar Jaikishan","Manna Dey, Lata Mangeshkar (Shankar Jaikishan) {Shailendra}", "Pyar Hua Iqrar Hua"
"../music/takenBytrees","Taken By Trees _ Not Like Any Other.mp3","taken Bytrees","Taken By Trees", "Not Like Any Other"
"../music/takenBytrees","Taken By Trees _ Your Place Or Mine.mp3","taken Bytrees","Taken By Trees", "Your Place Or Mine"
"../music/takenBytrees","Taken By Trees _ To Lose Someone new.mp3","taken Bytrees","Taken By Trees", "To Lose Someone new"
"../music/takenBytrees","Taken By Trees _ Tidens Gång.mp3","taken Bytrees","Taken By Trees", "Tidens Gång"
"../music/takenBytrees","Taken By Trees _ Too Young.mp3","taken Bytrees","Taken By Trees", "Too Young"
"../music/takenBytrees","Taken By Trees _ Indigo Dub.mp3","taken Bytrees","Taken By Trees", "Indigo Dub"
"../music/karthikRao","Karthik Rao, Simran Hora _ The Dark Side of the GentleMan.mp3","karthik Rao","Karthik Rao, Simran Hora", "The Dark Side of the GentleMan"
"../music/karthikRao","Karthik Rao & Noxious D _ Pal Wahi Hai.mp3","karthik Rao","Karthik Rao & Noxious D", "Pal Wahi Hai"
"../music/karthikRao","Karthik Rao (Simran Hora) _ The Gentleman.mp3","karthik Rao","Karthik Rao (Simran Hora)", "The Gentleman"
